Timestamp, Temperature (Celsius), Power Input (Watts), Current Input (Amperes), Voltage (Volts)
1725995751, 38.1574, 2911.6, 18.9544, 225.974
1725999351, 33.9082, 4241.26, 7.60498, 201.956
1726002951, 26.693, 4616.59, 14.1716, 228.27
1726006551, 28.8618, 4982.33, 14.9288, 244.69
1726010151, 31.0752, 3171.65, 12.7081, 238.525
1726013751, 20.5768, 4131.95, 18.6244, 247.763
1726017351, 22.8604, 3516.21, 12.1353, 224.626
1726020951, 30.4397, 1640.66, 9.41141, 244.432
1726024551, 34.4715, 2980.95, 14.2173, 213.03
1726028151, 39.3276, 4070.81, 9.55153, 249.585
1726031751, 39.5748, 4839.89, 11.2122, 248.435
1726035351, 28.7125, 3492.28, 17.9832, 208.944
1726038951, 29.3979, 3210.79, 6.81481, 227.356
1726042551, 27.9798, 3338.9, 15.9373, 238.297
1726046151, 29.8373, 1877.15, 7.2027, 222.695
1726049751, 33.1672, 3729.8, 19.3629, 228.344
1726053351, 20.8276, 3508.94, 12.4432, 228.362
1726056951, 37.6899, 4544.84, 12.9935, 203.045
1726060551, 30.3606, 2970.76, 17.138, 242.534
1726064151, 27.1151, 2837.99, 11.7543, 234.509
1726067751, 39.4764, 4693.26, 5.68302, 208.998
1726071351, 20.453, 4216.04, 18.5351, 231.924
1726074951, 31.452, 1730.93, 18.0628, 224.786
1726078551, 26.2079, 2354.83, 14.1698, 217.482
1726082151, 21.81, 1816.57, 10.0095, 248.42
1726085751, 30.1362, 2201.81, 12.8187, 241.702
1726089351, 33.5777, 4676.11, 19.7579, 221.923
1726092951, 22.5777, 3655.2, 12.3798, 238.208
1726096551, 37.5358, 1299.05, 13.6443, 245.205
1726100151, 29.3081, 2561.85, 8.45616, 232.159
1726103751, 30.8082, 4914.33, 16.3257, 216.573
1726107351, 33.1628, 2096.38, 5.20917, 231.246
1726110951, 32.8814, 4029.77, 19.3708, 226.986
1726114551, 23.9929, 4551.78, 19.9628, 218.893
1726118151, 27.3744, 3132.1, 15.5709, 219.516
1726121751, 20.838, 3385.72, 15.5722, 205.183
1726125351, 34.3116, 4671.17, 15.1387, 233.062
1726128951, 20.0332, 4030.98, 14.4222, 200.8
1726132551, 30.1093, 3503.8, 16.3842, 222.776
1726136151, 38.6411, 2767.59, 12.1311, 222.095
1726139751, 31.7179, 4701.59, 19.8283, 234.358
1726143351, 38.5513, 3147.78, 14.5542, 218.662
1726146951, 38.9187, 1639.02, 9.01397, 227.963
1726150551, 33.4177, 4546.91, 19.7745, 226.294
1726154151, 35.3244, 4325.31, 7.69169, 225.261
1726157751, 22.7715, 4481.45, 9.2816, 203.811
1726161351, 27.7454, 1719.15, 15.0949, 238.088
1726164951, 35.1058, 4737.69, 15.9838, 203.303
1726168551, 28.7215, 4238.25, 10.5433, 241.845
1726172151, 30.0016, 4580.37, 19.6078, 240.543
1726175751, 21.6372, 3125.86, 7.58783, 249.453
1726179351, 31.7433, 3023.38, 14.4612, 200.765
1726182951, 35.8127, 4313.54, 19.5938, 222.055
1726186551, 30.7549, 4276.44, 11.9391, 230.061
1726190151, 20.3527, 4967.68, 11.0176, 209.405
1726193751, 37.6649, 2911.84, 14.5751, 214.789
1726197351, 32.8396, 3180.91, 5.8257, 232.493
1726200951, 33.8207, 1890.69, 5.14214, 219.693
1726204551, 34.0804, 3810.01, 17.0526, 210.222
1726208151, 24.7353, 2125.77, 14.9692, 224.429
1726211751, 27.8956, 3603.9, 9.64208, 230.984
1726215351, 25.7053, 3945.27, 5.64891, 207.984
1726218951, 33.1122, 4225.7, 9.56036, 243.363
1726222551, 24.5394, 3382.17, 19.5553, 242.37
1726226151, 36.174, 2822.8, 6.06325, 207.033
1726229751, 37.7165, 2697.67, 12.8107, 238.18
1726233351, 39.2037, 3740.84, 18.2016, 215.702
1726236951, 31.8293, 1035.54, 12.4755, 205.754
1726240551, 35.1356, 4321.55, 17.0689, 226.006
1726244151, 27.1551, 3912.24, 17.0537, 204.193
1726247751, 27.7958, 1712.47, 7.51808, 217.94
1726251351, 37.1207, 3397.71, 12.8751, 224.701
1726254951, 31.5935, 2927.66, 9.29643, 214.825
1726258551, 28.5612, 1343.84, 12.3996, 242.548
1726262151, 38.2954, 2438.15, 10.7103, 245.176
1726265751, 23.3662, 2863.34, 8.03131, 233.799
1726269351, 34.9491, 4668.9, 12.6639, 230.738
1726272951, 25.639, 4841.6, 19.4871, 202.83
1726276551, 36.6119, 2943.25, 10.4348, 218.263
1726280151, 29.1428, 2965.36, 15.1251, 216.23
1726283751, 25.8411, 4113.92, 8.5773, 224.301
1726287351, 29.897, 4414.76, 6.92807, 216.439
1726290951, 30.9282, 4447.82, 17.1131, 213.8
1726294551, 37.6768, 1801.42, 10.3086, 216.025
1726298151, 38.2843, 3703.32, 10.583, 208.786
1726301751, 26.4049, 3802.01, 13.5731, 243.665
1726305351, 30.7986, 3251.41, 5.25204, 207.359
1726308951, 33.3111, 1079.48, 9.45536, 220.811
1726312551, 29.8383, 1593.84, 18.5939, 228.683
1726316151, 24.8022, 4626.43, 6.7968, 222.324
1726319751, 21.1823, 4957.3, 13.0904, 240.289
1726323351, 39.5335, 3768.65, 17.6314, 232.695
1726326951, 35.4375, 4463.46, 7.59515, 234.913
1726330551, 36.1157, 1143.87, 12.0376, 223.661
1726334151, 34.38, 1295.02, 5.0348, 215.089
1726337751, 25.2471, 2162.6, 11.8809, 205.55
1726341351, 22.7145, 2760.47, 12.967, 214.704
1726344951, 36.9702, 3017.14, 12.0353, 219.533
1726348551, 33.9843, 3822.76, 8.25989, 223.393
1726352151, 33.1222, 1436.99, 10.1021, 222.515
1726355751, 23.2588, 3110.32, 14.6987, 235.401
1726359351, 28.198, 3984.71, 13.8032, 211.841
1726362951, 22.0019, 3089.26, 17.59, 218.881
1726366551, 33.1744, 4857.88, 7.28661, 238.473
1726370151, 37.0635, 3258.67, 14.2643, 231.924
1726373751, 23.4427, 1535.37, 12.6399, 207.086
1726377351, 38.4593, 4174.68, 6.85747, 240.568
1726380951, 25.7796, 2810.64, 15.5811, 211.624
1726384551, 25.0649, 1866.98, 11.6111, 245.67
1726388151, 33.1239, 2173.62, 10.9945, 220.112
1726391751, 24.6078, 1688.72, 5.52562, 207.452
1726395351, 34.1105, 3953.14, 10.7013, 248.95
1726398951, 24.5445, 2182.92, 8.0027, 215.351
1726402551, 28.1656, 3166.4, 15.3486, 216.579
1726406151, 36.2111, 2711.66, 5.9456, 208.782
1726409751, 25.4105, 3196.24, 19.9788, 237.955
1726413351, 30.1876, 3136.67, 8.77502, 248.879
1726416951, 20.4455, 1322.5, 8.91228, 202.178
1726420551, 36.7325, 3658.88, 6.89942, 215.153
1726424151, 34.3835, 3006.97, 11.8132, 222.413
1726427751, 23.1246, 4633.01, 10.6489, 246.401
1726431351, 33.0191, 2550.69, 12.8922, 242.604
1726434951, 26.1728, 1614.68, 5.47234, 200.226
1726438551, 33.538, 3358.68, 13.5187, 247.352
1726442151, 32.8396, 2286.47, 15.5071, 211.878
1726445751, 29.6871, 1667.4, 16.5264, 230.085
1726449351, 34.0604, 3691.33, 18.3195, 230.978
1726452951, 31.6409, 1980.51, 8.13119, 225.314
1726456551, 23.0611, 3365.38, 17.8937, 204.519
1726460151, 21.8762, 2542.86, 12.7154, 229.783
1726463751, 38.4554, 4358.75, 5.62968, 242.937
1726467351, 21.3417, 1041.22, 13.3526, 242.865
1726470951, 35.7568, 4503.04, 13.8733, 230.604
1726474551, 25.645, 4902.46, 5.99851, 223
1726478151, 22.6115, 3753.24, 19.5799, 235.52
1726481751, 36.6939, 2433.76, 15.7106, 200.271
1726485351, 35.9689, 4339.46, 19.4491, 213.351
1726488951, 24.1548, 4659.54, 14.4697, 212.801
1726492551, 25.1035, 1793.74, 19.1297, 234.285
1726496151, 27.3978, 1939.25, 12.0968, 249.962
1726499751, 27.4907, 3235.07, 15.5923, 240.267
1726503351, 23.625, 3292.17, 17.2419, 204.64
1726506951, 37.8509, 1202.47, 6.14081, 219.425
1726510551, 33.4409, 1321.74, 10.5392, 222.931
1726514151, 33.8273, 4254.8, 5.86603, 249.262
1726517751, 33.1674, 4495.04, 8.73733, 229.225
1726521351, 37.3765, 3046.91, 6.61833, 249.904
1726524951, 37.1533, 2873.54, 11.9372, 228.09
1726528551, 27.2645, 2423.01, 11.7108, 242.716
1726532151, 30.234, 4665.57, 16.8133, 226.207
1726535751, 37.6078, 1683.27, 9.15781, 220.59
1726539351, 35.3353, 2389.67, 13.4172, 229.234
1726542951, 39.4957, 4508.16, 16.5297, 220.293
1726546551, 34.2602, 1839.31, 13.6285, 233.474
1726550151, 22.1877, 1936.69, 8.15296, 213.075
1726553751, 28.8318, 1622.61, 9.18606, 207.948
1726557351, 24.6614, 4905.72, 12.5613, 211.695
1726560951, 30.0335, 1554.65, 16.6265, 242.507
1726564551, 36.2715, 3478.65, 14.135, 229.047
1726568151, 38.2376, 4663.59, 13.7493, 248.804
1726571751, 23.2991, 3876, 9.87515, 249.027
1726575351, 20.528, 1971.13, 17.3721, 200.679
1726578951, 29.1794, 2849.45, 16.4622, 241.648
1726582551, 23.2862, 1600.32, 17.0423, 226.364
1726586151, 25.5359, 2020.67, 16.2781, 211.201
1726589751, 28.449, 1498.59, 9.07215, 240.632
1726593351, 26.3631, 3534.57, 11.4286, 249.317
1726596951, 39.6539, 2991.55, 14.2666, 207.749
1726600551, 24.8749, 2589.92, 7.42312, 240.11
1726604151, 33.0321, 2304.94, 16.0862, 244.703
1726607751, 23.6099, 4097.71, 7.9938, 238.365
1726611351, 33.2965, 1939.92, 6.11357, 218.955
1726614951, 38.8321, 3398.28, 5.18884, 210.512
1726618551, 24.768, 4722.47, 13.8083, 236.184
1726622151, 22.1973, 2462.61, 5.01425, 225.96
1726625751, 24.9579, 3408.34, 7.218, 221.149
1726629351, 33.0082, 3919.72, 18.1066, 206.16
1726632951, 33.1976, 2368.96, 13.1389, 202.137
1726636551, 31.5864, 2247.04, 14.987, 221.423
1726640151, 24.5624, 1475.01, 8.35197, 214.709
1726643751, 25.9258, 1097.68, 12.1839, 233.99
1726647351, 30.8131, 3168.79, 18.3315, 243.657
1726650951, 34.6708, 4084.4, 13.7306, 226.296
1726654551, 37.7501, 3011.95, 18.7818, 237.162
1726658151, 28.1391, 3224.74, 5.3396, 221.324
1726661751, 30.1951, 1500.67, 6.90867, 218.707
1726665351, 26.848, 3301.69, 18.133, 240.287
1726668951, 24.1861, 2677.72, 11.7123, 219.935
1726672551, 24.2798, 3073.13, 17.6152, 207.252
1726676151, 20.5101, 2232.99, 17.6027, 210.633
1726679751, 26.8623, 4333.33, 9.1523, 203.791
1726683351, 37.1905, 4855.02, 7.66842, 206.236
1726686951, 25.306, 2635.04, 17.739, 239.825
1726690551, 33.1668, 3762.05, 18.4321, 201.493
1726694151, 25.2806, 4518.66, 10.3356, 210.377
1726697751, 31.2055, 3519.17, 13.2664, 200.11
1726701351, 24.0969, 3505.27, 11.1355, 228.812
1726704951, 24.9436, 3298.69, 7.54335, 220.792
1726708551, 32.5315, 1384.73, 13.7693, 200.054
1726712151, 33.732, 3519.85, 16.0705, 210.35
1726715751, 24.0606, 4661.2, 12.8895, 210.233
1726719351, 21.05, 3094.91, 6.71283, 244.191
1726722951, 25.9847, 1934.95, 9.33543, 242.317
1726726551, 26.0476, 1765.34, 8.3842, 201.043
1726730151, 37.138, 3479.95, 18.8717, 245.747
1726733751, 22.1877, 4327.33, 17.2754, 215.606
1726737351, 27.92, 2244.29, 15.0799, 200.832
1726740951, 32.1863, 2356.43, 16.8877, 241.757
1726744551, 24.1722, 2781.29, 15.4946, 245.238
1726748151, 37.0167, 2988.69, 12.0372, 205.928
1726751751, 28.1927, 4102.71, 16.2198, 201.654
1726755351, 38.1846, 2354.8, 15.5668, 225.359
1726758951, 23.8837, 4650.58, 8.11134, 246.604
1726762551, 39.6504, 1710.76, 13.7751, 217.336
1726766151, 36.1901, 2173.15, 8.56585, 221.895
1726769751, 38.3143, 1893.93, 10.1275, 228.632
1726773351, 22.2484, 4550.53, 16.7184, 238.073
1726776951, 39.6624, 4526.59, 17.0311, 205.67
1726780551, 21.7371, 4516.03, 8.076, 210.827
1726784151, 30.6775, 2935.01, 15.1912, 237.503
1726787751, 22.4257, 3375.31, 7.8125, 236.815
1726791351, 21.7329, 3085.59, 10.8393, 237.448
1726794951, 26.7601, 2588.58, 7.85809, 229.843
1726798551, 39.7095, 1811.64, 5.30588, 200.614
1726802151, 28.9946, 2837.12, 17.4833, 249.416
1726805751, 33.265, 4702.35, 9.08178, 211.36
1726809351, 24.642, 2587.31, 14.7129, 233.984
1726812951, 29.7931, 3918.62, 14.8446, 238.015
1726816551, 20.0981, 4226.1, 19.4589, 225.656
1726820151, 33.2026, 2613.61, 12.4137, 206.912
1726823751, 32.5512, 3264.12, 6.45579, 229.751
1726827351, 35.9013, 4609.6, 11.0467, 219.722
1726830951, 25.3326, 2251.85, 16.4014, 220.073
1726834551, 26.2776, 2667.33, 12.2664, 224.17
1726838151, 21.9721, 1085.21, 15.6749, 202.205
1726841751, 36.9107, 3322.11, 16.5112, 223.211
1726845351, 24.1655, 3013.31, 19.9036, 216.468
1726848951, 30.9276, 3930.24, 6.21334, 226.62
1726852551, 26.453, 3721.95, 8.363, 205.17
1726856151, 33.3613, 1340.74, 5.57526, 246.648
1726859751, 26.3943, 2470, 8.69121, 211.482
1726863351, 28.8425, 3832.4, 13.3961, 211.116
1726866951, 29.9895, 3887.68, 19.9817, 202.321
1726870551, 33.8196, 4559.23, 19.2858, 222.736
1726874151, 26.376, 3620.91, 7.50758, 248.11
1726877751, 32.6522, 2647.5, 16.2442, 220.693
1726881351, 25.1668, 3416.91, 7.11512, 208.69
1726884951, 30.2679, 3866.63, 10.4573, 216.03
1726888551, 28.7983, 2671.49, 12.4193, 226.008
1726892151, 36.3345, 1003.95, 16.1471, 211.295
1726895751, 21.9803, 2655.25, 19.1891, 247.675
1726899351, 38.3014, 2966.61, 19.3483, 215.036
1726902951, 30.6002, 3919.91, 11.88, 243.347
1726906551, 33.3438, 1028.66, 8.01586, 216.676
1726910151, 27.2721, 3192.4, 18.5769, 228.291
1726913751, 39.4203, 2805.49, 15.4856, 223.677
1726917351, 23.6589, 4741.62, 11.1269, 201.777
1726920951, 33.5285, 3887.96, 7.69574, 243.131
1726924551, 22.705, 1838.31, 13.8543, 231.689
1726928151, 33.5291, 4143.37, 9.83323, 242.969
1726931751, 29.1371, 1190.2, 10.7668, 232.661
1726935351, 36.4052, 4317.34, 16.5255, 225.589
1726938951, 33.9035, 3840.28, 10.4671, 245.217
1726942551, 34.9088, 2893.75, 5.45173, 233.175
1726946151, 24.8356, 4704.88, 11.2709, 244.109
1726949751, 24.7227, 2013.86, 11.5388, 227.858
1726953351, 21.6553, 2822.52, 19.6652, 249.861
1726956951, 26.4692, 1732.77, 7.2389, 238.214
1726960551, 22.6555, 1828.25, 5.31979, 225.418
1726964151, 39.5517, 3203.06, 12.7725, 220.639
1726967751, 29.2142, 2153.63, 8.49023, 228.668
1726971351, 33.7714, 1622.79, 8.80727, 224.055
1726974951, 38.4333, 2828.48, 10.1978, 200.731
1726978551, 36.4523, 3152.87, 14.5454, 217.361
1726982151, 25.248, 4183.93, 15.6605, 221.235
1726985751, 38.8691, 3580.12, 6.0022, 216.633
1726989351, 32.2505, 2772.42, 8.12713, 210.901
1726992951, 20.5568, 1863.78, 5.09656, 230.484
1726996551, 36.5755, 3891.81, 11.7766, 239.31
1727000151, 27.1377, 2626, 19.3779, 232.532
1727003751, 25.078, 3500.81, 10.8489, 202.637
1727007351, 21.3516, 1064.51, 14.7828, 239.861
1727010951, 24.3636, 3046.13, 6.57501, 201.817
1727014551, 34.4976, 4788.67, 5.03008, 249.033
1727018151, 22.4842, 1314.22, 6.83525, 216.418
1727021751, 36.2226, 2303, 19.5058, 232.152
1727025351, 25.7097, 1814.17, 7.686, 225.467
1727028951, 39.7054, 2181.38, 10.2791, 202.566
1727032551, 28.7432, 4090.82, 12.3403, 237.967
1727036151, 23.4235, 1154.53, 14.6969, 247.198
1727039751, 39.7175, 4562.63, 16.0215, 221.823
1727043351, 30.7067, 2948.23, 13.3383, 238.21
1727046951, 39.0969, 4586.2, 19.2296, 202.146
1727050551, 39.5086, 4575.4, 14.4102, 213.997
1727054151, 20.9067, 4019.6, 18.5524, 244.792
1727057751, 27.4437, 4615.86, 15.6113, 214.554
1727061351, 35.2068, 3046.69, 10.6795, 231.029
1727064951, 38.0029, 2533.38, 12.7692, 204.866
1727068551, 21.5728, 2138.9, 16.5974, 243.768
1727072151, 34.6811, 3202.26, 11.7549, 215.097
1727075751, 26.6535, 3929.42, 19.8642, 235.064
1727079351, 35.5543, 4311.01, 7.44241, 245.411
1727082951, 39.1337, 1715.31, 6.77379, 229.474
1727086551, 31.1304, 2210.2, 13.0241, 242.171
1727090151, 30.5142, 4681.26, 15.0815, 223.257
1727093751, 33.7661, 1105.81, 17.0753, 212.055
1727097351, 31.8652, 2901.93, 18.1729, 237.394
1727100951, 37.7508, 2734.1, 7.34503, 240.944
1727104551, 37.9186, 3765.76, 12.7094, 217.064
1727108151, 29.3243, 3725.78, 11.5613, 249.467
1727111751, 25.2155, 4858.26, 7.46818, 233.036
1727115351, 23.9023, 3077.29, 10.757, 202.007
1727118951, 23.216, 3457.22, 12.6961, 224.794
1727122551, 28.1562, 3660.06, 18.4498, 212.137
1727126151, 25.1175, 3093.49, 11.1297, 238.358
1727129751, 35.7661, 4469.09, 11.3177, 244.948
1727133351, 37.5587, 2565.6, 10.2997, 211.478
1727136951, 31.791, 4867.48, 13.2425, 217.275
1727140551, 33.1265, 2610.93, 15.0268, 249.579
1727144151, 39.0225, 1359.24, 9.63397, 238.218
1727147751, 24.7343, 3298.25, 5.74793, 246.842
1727151351, 22.7454, 1228.57, 14.1777, 211.108
1727154951, 32.3749, 3963.56, 5.12767, 247.304
1727158551, 39.2065, 1071.64, 17.577, 243.098
1727162151, 26.9918, 3393.97, 18.2299, 205.417
1727165751, 34.7837, 3675.04, 12.6734, 222.101
1727169351, 37.5141, 4542.31, 17.3244, 201.026
1727172951, 36.6877, 3241.65, 11.8767, 204.419
1727176551, 24.8439, 3655.23, 18.11, 226.093
1727180151, 20.4286, 1767.91, 18.0719, 211.655
1727183751, 34.2852, 1631.99, 15.0729, 205.715
1727187351, 32.701, 2134.01, 19.0833, 236.509
1727190951, 30.054, 2928.38, 8.33202, 248.322
1727194551, 29.4582, 1280.96, 14.0878, 217.986
1727198151, 36.92, 3269.51, 15.7641, 239.072
1727201751, 39.929, 1533.06, 19.1772, 209.099
1727205351, 38.9664, 4652.71, 10.5031, 208.523
1727208951, 21.8673, 4430.73, 15.0058, 203.562
1727212551, 23.9013, 2677.93, 7.63626, 204.225
1727216151, 32.1226, 2665.05, 14.5596, 211.461
1727219751, 20.7946, 4468.71, 7.81404, 220.808
1727223351, 32.0581, 3893.36, 12.5881, 207.99
1727226951, 31.5545, 3226.09, 5.52784, 200.403
1727230551, 38.058, 4263.31, 6.45806, 242.194
1727234151, 23.0684, 3226.06, 13.1352, 216.623
1727237751, 33.597, 1331.16, 5.72667, 217.694
1727241351, 27.3069, 2576.15, 12.1613, 249.911
1727244951, 29.8656, 2430.56, 10.3974, 203.779
1727248551, 30.1759, 1114.55, 13.1269, 240.802
1727252151, 37.0736, 1266.5, 19.3151, 233.241
1727255751, 38.4435, 3562.5, 12.9088, 203.123
1727259351, 24.5411, 2509.82, 9.241, 223.799
1727262951, 26.6577, 3314.72, 19.5206, 209.953
1727266551, 33.4577, 4941.85, 14.9493, 208.743
1727270151, 29.1139, 3187.83, 11.0559, 246.78
1727273751, 39.5293, 2800.44, 17.3577, 235.875
1727277351, 20.6851, 3774.13, 9.33319, 223.267
1727280951, 23.4235, 2101.5, 14.0475, 233.233
1727284551, 36.0845, 2542.56, 13.4737, 233.689
1727288151, 31.3984, 3265.9, 5.43953, 231.355
1727291751, 25.4011, 4136.88, 5.92605, 241.455
1727295351, 20.5318, 1883.27, 15.6751, 246.556
1727298951, 35.8459, 3762.77, 13.1278, 207.631
1727302551, 23.3951, 1065.7, 8.86303, 219.435
1727306151, 30.8009, 1931.58, 16.7725, 236.5
1727309751, 38.7681, 2580.09, 17.4567, 210.407
1727313351, 20.4798, 2877.71, 12.7538, 214.112
1727316951, 36.6141, 4056.15, 14.31, 205.243
1727320551, 36.4078, 3129.27, 11.9812, 203.273
1727324151, 29.2035, 3763.41, 13.8419, 248.242
1727327751, 26.0443, 2131.22, 6.44784, 206.535
1727331351, 36.2639, 4385.8, 6.05511, 202.721
1727334951, 25.5273, 3491.23, 8.96537, 245.755
1727338551, 33.0612, 2371.59, 13.9442, 238.236
1727342151, 37.8495, 3907.63, 17.9137, 224.903
1727345751, 36.4793, 2133.02, 18.0148, 240.089
1727349351, 24.3538, 2581.82, 6.0734, 228.349
1727352951, 34.7605, 1785.68, 12.033, 233.781
1727356551, 39.509, 4074.58, 7.01717, 240.234
1727360151, 31.7213, 1510.44, 18.1816, 241.164
1727363751, 32.7872, 4336.11, 19.5579, 238.59
1727367351, 35.4279, 3437.02, 14.9701, 231.444
1727370951, 20.0584, 2099.81, 11.8827, 206.113
1727374551, 20.9459, 4760.63, 18.3098, 220.105
1727378151, 23.9076, 4186.55, 18.4544, 227.608
1727381751, 21.9884, 1382.98, 17.6138, 210.456
1727385351, 35.5208, 3797.77, 19.22, 223.838
1727388951, 37.3094, 3908.02, 10.4487, 229.96
1727392551, 26.565, 3933.83, 7.42907, 224.909
1727396151, 26.1506, 4498.1, 8.25761, 212.5
1727399751, 26.7183, 1794.61, 14.7347, 216.922
1727403351, 26.7952, 3973.48, 18.4796, 232.682
1727406951, 27.7029, 3681.24, 19.6389, 216.171
1727410551, 39.5113, 1213.52, 17.281, 223.221
1727414151, 32.9551, 1500.62, 6.40495, 227.639
1727417751, 20.7658, 4305.38, 17.272, 249.123
1727421351, 21.0917, 1650.42, 19.8075, 206.122
1727424951, 24.4251, 4717.8, 10.4248, 240.29
1727428551, 31.4658, 2643.19, 11.7859, 224.593
1727432151, 37.4222, 4704.13, 15.2217, 237.749
1727435751, 20.2092, 3396.28, 15.9488, 213.175
1727439351, 37.5647, 3833.18, 19.3358, 228.484
1727442951, 28.6733, 3373.4, 13.5831, 231.587
1727446551, 33.4179, 4637.79, 10.4304, 241.368
1727450151, 28.8988, 4769.09, 9.16574, 224.648
1727453751, 26.4232, 3695.4, 11.1334, 202.719
1727457351, 36.8426, 2396.52, 11.3236, 215.294
1727460951, 29.1826, 3799.79, 11.4865, 239.383
1727464551, 27.5929, 3934.89, 16.6027, 240.801
1727468151, 20.1113, 3633.79, 9.02716, 233.995
1727471751, 32.5057, 2305.32, 7.63698, 219.652
1727475351, 37.4003, 2086.44, 13.6226, 243.341
1727478951, 24.8503, 3412.88, 9.92998, 240.448
1727482551, 31.007, 1782.55, 5.80284, 245.831
1727486151, 38.3643, 2515.23, 6.04023, 213.682
1727489751, 35.3594, 3241.21, 15.5262, 239.799
1727493351, 36.7016, 4143.11, 6.56272, 241.391
1727496951, 36.5228, 1168.52, 16.8975, 228.974
1727500551, 30.1806, 4660.45, 18.5946, 215.288
1727504151, 34.5859, 4927.57, 18.7076, 248.536
1727507751, 28.3775, 2808.22, 7.37365, 246.327
1727511351, 32.8715, 2760.66, 15.1611, 220.784
1727514951, 37.278, 3344.06, 9.36574, 205.975
1727518551, 34.074, 4805.25, 13.7417, 206.904
1727522151, 32.6691, 1164.15, 6.04836, 222.89
1727525751, 32.0904, 4094.39, 5.75779, 232.299
1727529351, 23.1276, 4487.12, 18.8898, 225.873
1727532951, 30.5393, 4917.4, 5.18638, 242.705
1727536551, 35.8218, 2342.14, 9.39808, 217.078
1727540151, 25.4699, 4691.88, 5.27724, 248.695
1727543751, 36.1717, 2675.73, 13.8962, 216.138
1727547351, 23.2725, 1798.44, 18.416, 216.875
1727550951, 39.1254, 4217.65, 16.3159, 244.592
1727554551, 32.3129, 4278.75, 18.8206, 223.934
1727558151, 21.8867, 4070.51, 17.6291, 211.613
1727561751, 35.4553, 1414.44, 14.6946, 232.209
1727565351, 27.9671, 1141.66, 19.7935, 232.7
1727568951, 20.1118, 2831.99, 17.5883, 221.459
1727572551, 38.8123, 3381.77, 12.7983, 246.211
1727576151, 27.9292, 4362.72, 6.83743, 200.934
1727579751, 38.3292, 4659.9, 5.20998, 215.623
1727583351, 24.8988, 3956.13, 13.2471, 221.814
1727586951, 27.2028, 1222.66, 10.3239, 222.875
1727590551, 32.8333, 3518.6, 15.5884, 203.1
1727594151, 23.9501, 4952.07, 19.3155, 225.867
1727597751, 25.2297, 1410.16, 8.03497, 201.408
