Timestamp,Temperature (Celsius),Appliance Usage (hours),Voltage (Volts),Current (Amps),Power Consumption (Watts)
1727159022,34.2065,7.94414,50.5747,10.9964,850.414
1727162622,22.3984,11.5891,53.0393,8.51634,1209.91
1727166222,23.033,8.25081,42.3713,12.2778,895.081
1727169822,31.1993,0.777975,40.9589,7.30668,176.798
1727173422,32.7583,7.54078,48.702,11.2598,852.078
1727177022,30.0804,0.653534,43.8124,12.9487,132.353
1727180622,33.4262,5.8275,54.1136,12.5329,660.75
1727184222,37.256,7.72409,46.2789,9.5316,863.409
1727187822,28.85,4.59894,43.9625,16.5987,538.894
1727191422,32.3477,3.51311,55.399,14.8789,425.311
1727195022,22.9332,8.38789,57.3229,8.51952,926.789
1727198622,34.9211,6.92129,47.7108,19.468,770.129
1727202222,26.6681,6.22981,50.242,8.92895,720.981
1727205822,22.5583,0.915767,48.8894,15.9465,170.577
1727209422,39.279,3.70109,40.9247,10.4635,448.109
1727213022,26.0245,5.19032,58.2958,11.4689,587.032
1727216622,32.3771,10.0806,46.5786,8.76113,1066.06
1727220222,27.2255,7.54737,40.4352,8.33424,840.737
1727223822,27.5455,6.39046,43.2704,16.156,738.046
1727227422,35.4284,1.622,42.06,12.7936,250.2
1727231022,35.3776,4.33688,47.6711,18.2155,501.688
1727234622,23.5508,3.99056,50.1065,19.9714,449.056
1727238222,30.5581,10.8597,55.5516,7.50307,1151.97
1727241822,26.134,0.234484,54.3016,16.3337,109.448
1727245422,26.2723,6.1706,58.797,19.4132,708.06
1727249022,23.9295,7.92355,51.5641,16.5638,846.355
1727252622,28.9917,7.20433,43.0671,16.8796,796.433
1727256222,32.9177,0.629615,59.8743,10.7774,157.961
1727259822,31.0765,4.73284,44.5186,13.2165,561.284
1727263422,32.4365,10.6967,49.4314,14.2889,1125.67
1727267022,32.8251,10.5785,58.7188,17.4934,1134.85
1727270622,31.1432,4.25961,41.3605,17.2978,490.961
1727274222,34.0809,6.24872,50.5625,11.7819,719.872
1727277822,36.5296,6.449,41.236,9.49828,735.9
1727281422,35.6071,0.521795,53.1034,9.49232,106.179
1727285022,21.6024,6.43808,59.0045,15.3573,699.808
1727288622,22.6582,11.3934,48.2235,8.89325,1217.34
1727292222,25.0759,2.71566,50.7956,14.2794,346.566
1727295822,39.2226,7.42182,55.5876,17.0233,838.182
1727299422,30.4728,3.47355,54.2668,10.7321,429.355
1727303022,24.6933,6.90295,40.6934,10.5508,769.295
1727306622,22.5231,5.02039,49.9234,12.2068,561.039
1727310222,27.4018,5.1681,50.7285,16.9633,576.81
1727313822,39.2315,7.76688,58.8995,11.3344,843.688
1727317422,20.3429,6.23098,40.6787,19.7814,677.098
1727321022,30.6196,2.47244,55.3313,19.1403,306.244
1727324622,26.6347,6.1493,44.4264,8.54927,693.93
1727328222,32.6332,9.44114,41.3965,7.94067,1022.11
1727331822,33.8887,0.195969,58.6737,19.1331,91.5969
1727335422,34.7828,2.27409,57.6019,11.4058,283.409
1727339022,24.439,1.93066,44.1737,10.6115,261.066
1727342622,29.7809,9.50117,52.7079,11.4149,1001.12
1727346222,32.8337,11.0701,51.2809,13.8331,1166.01
1727349822,23.3741,6.53625,49.1043,10.2057,704.625
1727353422,34.4604,5.61118,47.7847,13.6438,612.118
1727357022,25.7655,2.68693,43.0757,9.51335,327.693
1727360622,20.1784,10.8919,48.9468,10.0728,1182.19
1727364222,31.8054,9.33406,47.7346,19.5993,1018.41
1727367822,21.4771,10.8251,44.9739,11.4161,1145.51
1727371422,26.2814,6.59454,51.8937,11.8795,725.454
1727375022,28.3497,2.08499,52.476,17.3827,270.499
1727378622,34.1152,7.49449,43.3479,15.9009,838.449
1727382222,38.9362,6.44287,46.1629,9.36299,726.287
1727385822,32.1141,9.94392,42.4329,7.30708,1054.39
1727389422,30.5352,2.83328,57.7215,14.5773,374.328
1727393022,24.9616,10.2645,43.7611,10.8377,1100.45
1727396622,33.4134,0.0879392,42.8883,17.449,106.794
1727400222,31.899,4.9166,43.3418,14.8761,585.66
1727403822,34.6034,4.44878,57.8057,7.23289,512.878
1727407422,39.3779,9.58599,47.2011,9.31141,1047.6
1727411022,36.2822,3.6886,54.185,15.7461,421.86
1727414622,30.9367,8.0545,48.7631,14.0517,890.45
1727418222,32.1478,9.72424,42.2602,12.1648,1036.42
1727421822,32.4406,2.1423,58.0761,14.106,283.23
1727425422,39.903,10.519,43.3229,17.4323,1106.9
1727429022,33.4448,2.57402,58.9715,13.3367,343.402
1727432622,32.3015,3.05662,42.4537,18.8756,356.662
1727436222,35.1703,11.4762,52.9374,15.3867,1211.62
1727439822,28.5419,8.89666,59.27,9.43321,948.666
1727443422,31.6692,11.3928,53.3836,16.5797,1224.28
1727447022,35.9694,11.6985,42.6814,10.4441,1264.85
1727450622,28.0026,5.14643,53.5166,13.3352,577.643
1727454222,32.315,0.763336,47.2536,12.425,163.334
1727457822,31.4357,10.2307,57.8387,16.5214,1078.07
1727461422,36.9513,7.98243,46.2966,15.8243,880.243
1727465022,29.0774,2.28426,53.7028,11.7613,309.426
1727468622,32.491,11.7292,42.804,14.4155,1239.92
1727472222,32.9646,11.35,57.9962,8.68258,1188
1727475822,32.144,4.19088,56.2542,16.0159,469.088
1727479422,32.1649,2.69665,57.3461,18.0385,353.665
1727483022,32.7542,6.97833,53.646,19.629,750.833
1727486622,39.5104,3.57015,40.7532,12.185,453.015
1727490222,21.3988,11.8196,59.4452,14.0858,1268.96
1727493822,26.3497,5.9465,53.7492,13.205,653.65
1727497422,31.6757,10.4772,43.8142,18.9022,1125.72
1727501022,27.3966,10.996,55.5437,12.5921,1198.6
1727504622,28.0249,1.25112,54.1935,13.501,206.112
1727508222,29.5559,3.45921,47.7377,18.5741,431.921
1727511822,28.3558,3.24018,44.3782,19.3232,381.018
1727515422,21.8821,8.07588,57.3858,8.37312,887.588
1727519022,20.9849,1.30548,50.2945,19.7461,223.548
1727522622,23.0315,5.4782,51.1686,14.698,599.82
1727526222,25.0663,4.11822,45.1363,17.3188,492.822
1727529822,25.0343,3.08601,43.5731,11.0821,390.601
1727533422,30.4695,5.26757,40.9613,17.6918,600.757
1727537022,32.0936,1.23169,52.7622,8.03034,196.169
1727540622,36.2116,0.430398,51.6648,13.9223,112.04
1727544222,33.5661,5.20611,45.8712,11.8367,612.611
1727547822,26.9195,0.334122,56.071,13.6855,100.412
1727551422,31.7309,5.1784,53.1291,14.1286,567.84
1727555022,24.4098,4.45525,42.0905,8.42827,499.525
1727558622,23.3081,0.987036,50.0919,11.2039,159.704
1727562222,31.2189,1.30982,56.0607,16.83,223.982
1727565822,39.8052,1.33863,41.8665,18.74,217.863
1727569422,23.7517,3.10121,47.9733,17.1617,383.121
1727573022,35.6839,11.6247,44.9287,8.07596,1224.47
1727576622,24.3133,3.03957,55.8769,9.42051,379.957
1727580222,30.369,5.00757,43.6048,10.6183,563.757
1727583822,38.5982,9.18294,53.6522,14.5766,1000.29
1727587422,22.7585,3.87087,51.9279,18.6376,454.087
1727591022,38.5931,2.38856,58.3306,15.0098,313.856
1727594622,29.552,11.0731,49.8642,17.4133,1175.31
1727598222,22.3149,7.97028,58.4527,12.4032,872.028
1727601822,36.016,11.0774,58.4619,8.00931,1175.74
1727605422,22.4573,7.801,46.241,15.0669,876.1
1727609022,27.8619,10.6126,43.6171,17.4716,1123.26
1727612622,34.3487,4.81732,56.1205,18.0639,544.732
1727616222,31.9751,3.09766,45.5892,13.6744,382.766
1727619822,29.0511,11.4606,52.7488,17.7033,1229.06
1727623422,39.4079,7.91591,53.4153,9.90335,869.591
1727627022,26.2251,6.10328,55.8501,10.0716,672.328
1727630622,31.8405,7.91146,52.6725,18.2658,853.146
1727634222,39.2068,0.214833,59.1626,16.4293,93.4833
1727637822,29.5283,8.81764,43.9625,11.7482,947.764
1727641422,25.6248,8.23206,59.2969,9.63991,894.206
1727645022,35.1101,0.399331,50.6247,19.8235,92.9331
1727648622,28.8323,11.7533,59.7229,12.4147,1266.33
1727652222,29.1825,7.53551,40.0116,17.5906,806.551
1727655822,32.0626,1.20958,57.9357,9.21064,203.958
1727659422,28.0593,2.97351,45.6697,13.1027,395.351
1727663022,28.7608,6.81468,42.6563,7.21741,738.468
1727666622,36.9035,2.61482,50.4508,15.4641,341.482
1727670222,39.8799,6.59924,45.1503,19.1276,722.924
1727673822,38.6515,0.175857,45.4805,18.0389,87.5857
1727677422,30.3396,9.00107,46.8899,9.45622,993.107
1727681022,35.3148,8.48859,49.4644,16.3944,908.859
1727684622,23.1236,2.54945,47.4221,19.1692,313.945
1727688222,32.352,5.93073,49.5785,11.9493,685.073
1727691822,34.5821,10.7393,43.8063,14.3857,1153.93
1727695422,32.1244,5.04389,41.6376,9.41536,596.389
1727699022,26.9353,8.84023,48.9944,11.1654,981.023
1727702622,28.5405,10.509,55.8623,18.5789,1137.9
1727706222,20.0072,11.4768,43.4138,12.8527,1204.68
1727709822,24.6949,8.79465,47.8835,7.41182,933.465
1727713422,34.8114,9.2575,54.3895,11.4074,995.75
1727717022,26.4614,4.66736,45.1491,15.5736,519.736
1727720622,23.1463,7.16578,54.3052,14.5968,808.578
1727724222,26.4499,0.576046,59.0613,17.6271,148.605
1727727822,29.7352,5.55797,43.1544,10.0815,640.797
1727731422,25.6401,2.63136,55.5931,17.4827,334.136
1727735022,20.8727,2.62373,56.7803,12.3655,314.373
1727738622,32.6382,5.10512,54.1673,11.1781,565.512
1727742222,23.3112,8.92099,41.2043,9.43242,980.099
1727745822,34.0613,6.45866,48.8662,8.87658,728.866
1727749422,23.2751,4.89982,58.5058,14.8126,555.982
1727753022,22.9331,7.0491,49.9728,11.4276,775.91
1727756622,20.492,0.697635,43.144,11.8886,131.763
1727760222,25.6488,3.62979,59.9719,19.6798,442.979
1727763822,30.8654,3.45277,52.0939,9.64745,397.277
1727767422,31.2466,0.0677718,58.9807,11.5518,87.7772
1727771022,38.0176,11.7649,49.9435,17.856,1267.49
1727774622,20.174,8.51268,52.5602,17.3097,910.268
1727778222,29.7042,1.50176,43.965,11.0087,233.176
1727781822,38.7497,8.94103,42.5745,10.1477,976.103
1727785422,23.3444,0.311848,56.3341,8.40526,104.185
1727789022,29.6101,2.87176,51.6355,11.7165,341.176
1727792622,20.6137,4.71687,53.8774,13.5204,549.687
1727796222,25.6133,5.01699,56.2456,18.2293,576.699
1727799822,26.0584,2.85629,52.3142,11.576,340.629
1727803422,30.9129,8.42802,55.5138,8.91705,937.802
1727807022,25.7394,2.71051,54.4945,7.01428,353.051
1727810622,33.6379,1.84601,53.7541,14.4456,260.601
1727814222,32.8333,6.33524,53.1236,19.5021,719.524
1727817822,29.8413,11.1657,58.9166,14.1151,1197.57
1727821422,21.9887,1.36477,50.3659,17.3748,211.477
1727825022,38.3807,4.80793,47.1218,13.8795,534.793
1727828622,30.7177,3.06375,42.0765,11.0904,372.375
1727832222,37.2731,1.24045,49.0725,19.0058,206.045
1727835822,32.8175,10.4193,45.7027,15.4783,1098.93
1727839422,25.2484,7.98736,49.3142,19.2545,897.736
1727843022,25.5783,6.58315,40.6153,16.4714,726.315
1727846622,37.051,9.80283,46.7013,18.3519,1037.28
1727850222,28.4461,9.4868,40.3058,10.7004,1029.68
1727853822,23.3305,5.91615,56.4928,19.9072,665.615
1727857422,24.2078,11.4725,49.968,9.92557,1242.25
1727861022,23.3066,4.13447,53.7553,16.4349,496.447
1727864622,29.7112,1.32454,43.0457,14.9554,225.454
1727868222,32.0632,3.98192,56.7138,15.3585,469.192
1727871822,36.2196,8.59741,58.7848,9.52605,918.741
1727875422,35.2997,2.58205,59.7931,16.4627,342.205
1727879022,38.9858,9.14945,42.2486,11.7363,1009.95
1727882622,24.6033,2.95115,41.9483,7.83712,373.115
1727886222,37.4184,8.97814,41.1206,14.1969,980.814
1727889822,30.6921,11.8408,48.862,18.5376,1239.08
1727893422,39.9951,5.04571,42.3737,19.1264,564.571
1727897022,38.1418,1.20384,50.2963,18.5912,205.384
1727900622,26.4404,3.81054,59.1528,13.4185,474.054
1727904222,33.7275,8.67976,58.7664,19.2748,949.976
1727907822,21.7627,3.75705,46.3527,17.2498,474.705
1727911422,31.7805,2.4341,55.2715,7.33048,298.41
1727915022,29.1041,9.7425,54.9876,12.2925,1049.25
1727918622,32.7562,0.489606,54.5848,12.6619,139.961
1727922222,27.4903,0.102076,52.974,11.1325,99.2076
1727925822,28.0124,9.26113,49.0292,9.65856,999.113
1727929422,22.9281,10.9288,45.9566,8.18744,1168.88
1727933022,21.7904,1.91457,48.3303,11.2614,285.457
1727936622,34.4359,1.0798,48.6746,12.4369,162.98
1727940222,37.6758,1.48918,56.4208,7.8157,238.918
1727943822,28.7826,7.30183,47.759,17.6826,824.183
1727947422,28.4487,5.21249,46.614,9.33879,606.249
1727951022,33.6525,7.43357,43.1233,16.0445,834.357
1727954622,30.2781,6.66958,46.7348,18.5924,734.958
1727958222,23.7807,9.21785,59.826,12.0295,990.785
1727961822,33.4116,4.23437,58.1878,11.0222,514.437
1727965422,22.3831,10.1529,47.9696,14.9519,1082.29
1727969022,31.2035,4.79836,40.0153,17.7544,539.836
1727972622,27.5949,10.1119,57.2924,15.8509,1069.19
1727976222,26.3332,11.8215,43.2521,19.076,1257.15
1727979822,31.3221,1.57353,48.1301,12.4504,256.353
1727983422,21.5271,2.31542,54.8247,15.8184,298.542
1727987022,29.4474,6.72175,43.9467,19.2938,769.175
1727990622,25.1582,9.35861,56.3921,16.3897,1009.86
1727994222,28.269,4.04021,44.9886,10.0577,456.021
1727997822,32.1031,5.42501,54.3205,8.52626,605.501
1728001422,27.281,1.09107,50.5258,10.3548,182.107
1728005022,39.5383,5.23818,45.0197,17.7743,573.818
1728008622,20.9685,11.915,40.885,8.16999,1275.5
1728012222,32.7369,9.79065,57.5372,12.8603,1068.07
1728015822,23.1074,7.34742,52.7415,11.6038,796.742
1728019422,39.6663,5.84821,55.208,16.1572,676.821
1728023022,36.2868,5.8261,44.2726,10.9043,664.61
1728026622,36.9443,5.14849,52.7293,15.9417,604.849
1728030222,38.1729,11.789,53.4062,12.0096,1269.9
1728033822,24.5289,6.11138,46.7672,17.7723,692.138
1728037422,25.3434,8.12049,44.9055,7.0968,880.049
1728041022,25.6126,7.69495,59.668,8.66155,835.495
1728044622,34.6516,7.57982,43.036,16.1052,850.982
1728048222,31.725,10.0852,49.4711,16.4377,1071.52
1728051822,30.9293,9.96827,58.4521,9.93152,1076.83
1728055422,33.7608,0.000767742,57.749,9.37806,91.0768
1728059022,27.0881,10.5806,43.307,10.195,1149.06
1728062622,26.0636,6.83629,42.2803,10.5143,777.629
1728066222,23.231,4.14279,49.8831,10.1608,470.279
1728069822,29.8002,3.33481,46.8062,15.5363,410.481
1728073422,36.3605,9.68198,47.7334,15.8338,1023.2
1728077022,32.4376,10.1491,47.449,16.642,1103.91
1728080622,24.6084,0.505611,55.0407,16.3952,102.561
1728084222,32.4408,10.7113,57.4859,9.54152,1169.13
1728087822,25.8737,1.95452,43.9528,17.2903,254.452
1728091422,33.2324,7.50496,41.3953,14.8416,814.496
1728095022,27.3466,3.58912,49.7305,11.4193,425.912
1728098622,26.6778,8.36919,58.0712,8.74169,893.919
1728102222,20.2978,11.237,51.9852,11.2142,1205.7
1728105822,23.7749,9.93765,54.1972,13.0844,1052.76
1728109422,28.5676,9.75019,45.7375,11.019,1028.02
1728113022,34.3572,8.13566,54.6275,12.8531,865.566
1728116622,31.6846,5.00285,42.8407,17.2323,588.285
1728120222,26.1887,1.83743,59.6033,9.91208,273.743
1728123822,28.2633,4.33969,43.1281,15.2709,491.969
1728127422,39.8988,6.06593,51.3419,7.67882,700.593
1728131022,31.6429,10.4657,51.8619,11.6796,1101.57
1728134622,21.2076,6.79706,47.4197,17.2145,745.706
1728138222,32.292,11.3306,58.2183,12.775,1226.06
1728141822,26.3356,0.366382,47.9299,8.46199,91.6382
1728145422,24.2911,4.47194,51.1594,13.1995,522.194
1728149022,23.2347,3.77979,40.1611,12.7432,438.979
1728152622,38.4301,8.73089,56.5734,9.79662,927.089
1728156222,33.2381,5.10516,40.9943,15.716,604.516
1728159822,22.9715,0.628375,55.5284,9.41813,134.837
1728163422,27.0672,7.68659,45.8296,10.4711,847.659
1728167022,26.2918,2.05266,50.4343,10.7821,298.266
1728170622,27.3257,2.31017,46.1989,9.87994,287.017
1728174222,29.5807,1.01938,46.2154,18.4206,152.938
1728177822,29.4007,1.27182,48.7033,14.3778,177.182
1728181422,26.3609,5.34083,49.9222,13.2241,594.083
1728185022,30.461,9.3248,48.1368,13.6375,988.48
1728188622,20.8807,8.79724,46.9131,13.2439,950.724
1728192222,30.6008,3.39037,50.0082,17.7636,427.037
1728195822,32.4885,3.72819,47.4117,8.33583,467.819
1728199422,26.8141,2.58983,54.7765,10.2457,319.983
1728203022,38.3348,9.67668,56.3524,16.1068,1024.67
1728206622,26.5417,6.00975,40.3473,8.6802,650.975
1728210222,21.2483,8.82243,44.4423,11.5169,943.243
1728213822,32.6456,7.95535,43.3418,19.7195,849.535
1728217422,29.8433,10.1955,51.879,12.5932,1072.55
1728221022,33.6265,0.211728,55.7634,13.5772,78.1728
1728224622,33.4533,7.77086,40.5445,10.0601,834.086
1728228222,26.4453,4.19297,54.525,17.2101,507.297
1728231822,27.4398,0.328629,48.3731,18.5122,127.863
1728235422,36.8436,7.54439,59.306,9.75179,832.439
1728239022,39.6212,0.38793,53.3555,8.09024,119.793
1728242622,29.5202,6.26432,41.8818,8.42708,678.432
1728246222,33.1927,5.46638,46.8996,14.6464,632.638
1728249822,28.1532,3.41536,59.9878,11.703,393.536
1728253422,35.8439,0.542319,49.3948,17.1839,152.232
1728257022,34.2417,5.86966,53.3103,11.4463,646.966
1728260622,30.9003,10.904,57.4615,17.1165,1173.4
1728264222,28.9523,5.22166,50.9934,18.9756,589.166
1728267822,35.8745,7.44348,54.8857,16.6511,807.348
1728271422,23.4573,5.05298,51.4634,12.7412,560.298
1728275022,28.1175,1.65094,50.2255,11.5716,246.094
1728278622,26.6404,3.11478,59.0228,13.5946,363.478
1728282222,32.4841,5.33512,45.9853,17.9441,608.512
1728285822,20.0321,10.8254,49.9881,10.7909,1171.54
1728289422,37.1959,3.65083,59.6051,18.9332,443.083
1728293022,29.381,7.31343,46.6402,19.6826,799.343
1728296622,26.004,2.55168,47.8066,10.1604,340.168
1728300222,29.8585,0.882384,52.4607,7.10395,160.238
1728303822,37.9108,3.74195,55.5614,7.89941,462.195
1728307422,36.7894,2.49542,59.5129,10.3473,314.542
1728311022,20.4585,11.7522,41.6016,12.1132,1228.22
1728314622,29.1971,0.208607,50.8872,19.001,86.8607
1728318222,23.9346,7.84926,46.5163,12.9448,836.926
1728321822,26.1984,8.9811,40.3967,12.4457,950.11
1728325422,31.9206,3.98266,49.4888,7.92798,490.266
1728329022,34.7843,7.59521,50.6528,12.9979,817.521
1728332622,32.2218,5.63043,48.2333,17.0157,633.043
1728336222,28.8976,5.18031,41.7676,12.304,581.031
1728339822,36.4908,6.78756,56.0863,17.6513,767.756
1728343422,32.2469,4.02006,58.7927,15.1439,492.006
1728347022,21.553,9.40914,43.0549,9.65896,1005.91
1728350622,23.3666,2.60384,58.9471,12.9987,326.384
1728354222,28.1125,10.2707,56.4446,14.8217,1113.07
1728357822,32.448,7.00745,42.4531,11.1408,772.745
1728361422,25.8122,5.56329,43.8649,13.7843,610.329
1728365022,29.1673,11.2802,55.6212,15.2859,1178.02
1728368622,31.8081,7.48799,49.6341,7.48363,819.799
1728372222,35.9988,5.92149,54.4322,9.60698,664.149
1728375822,21.5042,7.82965,47.1499,10.7944,840.965
1728379422,24.4178,9.94748,43.6134,12.7765,1051.75
1728383022,28.1532,11.342,47.3769,7.61058,1194.2
1728386622,33.8467,2.92087,52.6505,11.3114,387.087
1728390222,30.8448,1.09627,49.545,12.2925,168.627
1728393822,38.6676,8.23675,48.7906,7.44792,886.675
1728397422,28.676,1.42125,57.0922,10.4024,235.125
1728401022,25.0236,1.5945,50.4599,10.7361,250.45
1728404622,35.6869,4.89968,52.2196,13.088,572.968
1728408222,35.8601,11.1687,44.9721,19.0867,1174.87
1728411822,32.4452,8.91759,48.7259,7.42967,953.759
1728415422,24.3056,7.76998,44.6352,19.8004,859.998
1728419022,39.9356,4.46303,47.5027,8.72265,510.303
1728422622,24.9332,1.82527,47.7346,16.759,281.527
1728426222,21.8574,10.2144,44.7542,12.0945,1112.44
1728429822,26.1523,2.96184,57.9412,19.0966,352.184
1728433422,37.2849,5.12589,52.0963,7.22932,588.589
1728437022,30.6847,0.791569,49.957,18.8986,173.157
1728440622,24.2424,9.61985,42.7149,17.3696,1052.98
1728444222,26.5612,3.821,43.1416,8.48064,447.1
1728447822,20.5024,1.00805,41.2775,10.3489,177.805
1728451422,24.7144,6.24718,51.0154,17.1078,696.718
1728455022,25.2611,7.77075,49.6609,7.29398,839.075
1728458622,29.6508,0.0666499,45.3352,10.3584,75.665
1728462222,35.1547,4.43069,48.4457,10.9186,521.069
1728465822,22.2843,7.58126,41.471,9.2642,842.126
1728469422,37.5917,7.60532,57.8985,7.18885,826.532
1728473022,33.5745,2.88556,49.4772,15.5117,355.556
1728476622,20.0527,7.8364,44.3934,7.65581,872.64
1728480222,39.1399,7.5412,55.1555,18.0322,848.12
1728483822,34.1716,3.00694,41.3916,8.0593,383.694
1728487422,25.2212,8.27001,49.9814,10.8111,917.001
1728491022,29.7222,1.32754,40.6897,19.0506,207.754
1728494622,28.6022,3.06038,50.4978,16.3607,382.038
1728498222,30.6782,11.7451,42.2065,10.1581,1252.51
1728501822,26.3634,6.67692,49.2581,13.6589,739.692
1728505422,30.8867,8.76609,51.5281,19.5878,935.609
1728509022,21.254,5.28192,52.9997,13.0765,621.192
1728512622,28.7984,10.5295,46.3662,8.17515,1131.95
1728516222,25.0706,3.07792,42.0814,18.4983,385.792
1728519822,20.9047,11.8457,58.4307,14.0219,1253.57
1728523422,34.5381,5.58391,40.7062,12.156,652.391
1728527022,39.7434,10.466,58.4967,7.02182,1106.6
1728530622,26.2115,6.59773,52.645,14.2457,758.773
1728534222,37.7463,11.851,52.1842,16.9165,1267.1
1728537822,26.3047,1.49799,44.5711,7.77087,245.799
1728541422,30.6948,4.11611,54.6379,7.68081,480.611
1728545022,23.3117,7.32642,41.1878,16.9784,831.642
1728548622,26.8405,5.40998,56.3689,10.168,613.998
1728552222,23.2776,4.46455,45.5654,14.7059,516.455
1728555822,23.342,10.2726,42.5941,13.0892,1084.26
1728559422,35.8709,11.7588,47.0748,16.7269,1262.88
1728563022,30.8774,4.28726,46.8661,9.74068,484.726
1728566622,21.9419,0.24142,40.4334,10.2366,87.142
