Time, Temperature(C), Prev. Hrs. Energy consumption (W-hr), Voltage (volts), Current (amps), Average Energy till now (W-hr), Energy Consumption Estimated for Current Hr. (W-hr)
15, 22.5666, 2409.49, 225.1, 7.92146, 2736.5, 1499.38
16, 22.0233, 1499.38, 226.487, 19.3464, 2739.69, 2790.6
17, 38.8853, 2790.6, 229.925, 19.819, 2902.72, 5674.36
18, 35.2595, 5674.36, 221.984, 18.2141, 3040.25, 5515.75
19, 38.9727, 5515.75, 238.338, 19.6239, 3180.18, 5838.89
20, 21.7022, 5838.89, 228.593, 11.2378, 3125.09, 2023.25
21, 21.2251, 2023.25, 233.262, 18.2904, 3130.59, 3246.07
22, 21.4734, 3246.07, 225.722, 14.3698, 3086.73, 2121.86
23, 30.0215, 2121.86, 235.901, 11.8955, 3088.94, 3139.65
0, 26.3844, 3139.65, 229.744, 5.91829, 1117.53, 1117.53
1, 30.9235, 1117.53, 222.219, 15.8088, 2320.58, 3523.63
2, 28.5803, 3523.63, 227.099, 9.97367, 2152.01, 1814.86
3, 32.1717, 1814.86, 223.485, 16.4594, 2780.53, 4666.1
4, 24.2218, 4666.1, 224.466, 9.59898, 2609.29, 1924.32
5, 32.529, 1924.32, 229.867, 15.3557, 2905.58, 4387.07
6, 24.8652, 4387.07, 235.375, 14.2107, 2863.29, 2609.52
7, 22.8796, 2609.52, 227.229, 12.9998, 2735.54, 1841.27
8, 28.9108, 1841.27, 238.931, 8.00997, 2666.37, 2113.05
9, 22.7755, 2113.05, 224.617, 5.14866, 2502.94, 1032.07
10, 32.2274, 1032.07, 238.892, 16.8474, 2714.29, 4827.73
11, 27.9311, 4827.73, 236.285, 15.0656, 2795.95, 3694.27
12, 25.9266, 3694.27, 220.104, 15.6373, 2818.79, 3092.8
13, 32.8062, 3092.8, 239.015, 19.0817, 3036.99, 5873.64
14, 26.4687, 5873.64, 224.706, 15.8426, 3033.06, 2977.99
15, 20.11, 2977.99, 236.253, 10.108, 2946.35, 1645.83
16, 30.0488, 1645.83, 222.197, 13.4418, 2977.26, 3471.7
17, 20.1054, 3471.7, 228.957, 7.55966, 2884.7, 1311.22
18, 27.0643, 1311.22, 221.135, 6.25224, 2806.48, 1398.5
19, 23.6056, 1398.5, 238.873, 16.5178, 2825.97, 3196.29
20, 22.609, 3196.29, 223.534, 18.1182, 2822.19, 2746.66
21, 22.1304, 2746.66, 235.137, 14.1679, 2789.92, 2112.28
22, 39.494, 2112.28, 222.373, 6.82302, 2769.43, 2318.63
23, 38.3889, 2318.63, 222.964, 5.11097, 2710.05, 1344.15
0, 28.4608, 1344.15, 234.035, 14.2473, 2608.41, 2608.41
1, 32.9938, 2608.41, 237.695, 8.54349, 2401.08, 2193.76
2, 30.7111, 2193.76, 226.92, 19.7368, 3199.33, 4795.81
3, 28.9096, 4795.81, 226.695, 17.7757, 3182.63, 3132.55
4, 26.1727, 3132.55, 227.723, 5.07346, 2779.79, 1168.41
5, 30.0158, 1168.41, 239.053, 6.3474, 2532.93, 1298.67
6, 27.3137, 1298.67, 232.435, 15.2322, 2596.12, 2975.2
7, 31.9697, 2975.2, 237.954, 8.08193, 2489.59, 1743.93
8, 38.233, 1743.93, 227.245, 15.6348, 2791.58, 5207.49
9, 34.3516, 5207.49, 226.05, 14.8624, 2825.15, 3127.29
10, 27.001, 3127.29, 229.626, 16.6252, 2916.76, 3832.8
11, 35.25, 3832.8, 232.535, 12.0353, 2914.82, 2893.46
12, 35.3938, 2893.46, 220.14, 16.4999, 2971.05, 3645.84
13, 31.762, 3645.84, 236.288, 19.194, 3129.82, 5193.93
14, 37.1538, 5193.93, 228.634, 10.2001, 3126.43, 3078.92
15, 21.1374, 3078.92, 229.494, 10.2796, 3052.62, 1945.48
16, 37.7294, 1945.48, 238.958, 11.3988, 3088.32, 3659.54
17, 32.3518, 3659.54, 225.238, 12.9867, 3114.19, 3553.89
18, 25.9413, 3553.89, 227.074, 16.1587, 3128.4, 3384.28
19, 22.3604, 3384.28, 228.541, 19.3155, 3122.92, 3018.75
20, 31.8412, 3018.75, 236.533, 7.6079, 3048.4, 1557.92
21, 23.0435, 1557.92, 228.824, 11.8337, 2991.06, 1786.97
22, 33.3413, 1786.97, 230.405, 10.0717, 2956.02, 2185.14
23, 27.3518, 2185.14, 223.202, 13.1256, 2924.09, 2189.71
0, 36.8929, 2189.71, 222.301, 5.59004, 1373.88, 1373.88
1, 23.4416, 1373.88, 235.156, 6.84298, 1212.7, 1051.53
2, 24.7396, 1051.53, 223.696, 11.4299, 1441.39, 1898.77
3, 23.7062, 1898.77, 226.195, 12.7562, 1575.24, 1976.78
4, 34.7788, 1976.78, 222.957, 10.7659, 1830.82, 2853.13
5, 22.1273, 2853.13, 237.287, 16.7975, 1925.42, 2398.46
6, 21.5494, 2398.46, 222.088, 18.8974, 2082.01, 3021.53
7, 27.2137, 3021.53, 225.347, 6.74785, 2011.05, 1514.36
8, 24.7397, 1514.36, 229.896, 10.9189, 2037.59, 2249.88
9, 36.7588, 2249.88, 223.623, 17.8647, 2415.83, 5819.99
10, 28.1579, 5819.99, 235.179, 10.2477, 2437.16, 2650.49
11, 26.9164, 2650.49, 229.916, 7.26266, 2379.49, 1745.14
12, 28.4285, 1745.14, 235.057, 12.8626, 2394.42, 2573.54
13, 22.9309, 2573.54, 237.243, 6.28323, 2311.31, 1230.81
14, 29.9059, 1230.81, 221.403, 19.8172, 2446.96, 4346.08
15, 38.0405, 4346.08, 235.35, 17.5245, 2611.24, 5075.43
16, 39.1791, 5075.43, 236.802, 18.6531, 2759.45, 5130.81
17, 20.5589, 5130.81, 224.535, 18.0658, 2790.89, 3325.38
18, 39.3715, 3325.38, 220.963, 9.21136, 2758.49, 2175.31
19, 26.6209, 2175.31, 221.317, 11.1118, 2738.27, 2354.17
20, 29.8017, 2354.17, 237.63, 16.8028, 2777.2, 3555.72
21, 33.7558, 3555.72, 227.603, 10.1569, 2774.48, 2717.43
22, 24.0651, 2717.43, 223.809, 7.8225, 2722.87, 1587.48
23, 39.2218, 1587.48, 225.402, 10.0493, 2736.5, 3049.89
0, 29.0521, 3049.89, 222.193, 11.5738, 2766.25, 2766.25
1, 21.8256, 2766.25, 221.297, 14.2658, 2402.54, 2038.83
2, 30.1247, 2038.83, 221.159, 7.1957, 2167.16, 1696.39
3, 27.1982, 1696.39, 233.677, 8.18212, 2054.55, 1716.74
4, 20.909, 1716.74, 237.492, 11.6209, 1968.78, 1625.68
5, 25.531, 1625.68, 222.74, 11.8141, 2052.27, 2469.74
6, 29.8272, 2469.74, 220.18, 9.58614, 2033.71, 1922.36
7, 33.3105, 1922.36, 236.226, 17.2618, 2266.27, 3894.18
8, 24.8682, 3894.18, 230.794, 15.8768, 2379.63, 3286.51
9, 31.4207, 3286.51, 229.607, 11.0765, 2418.96, 2772.89
10, 26.9045, 2772.89, 223.842, 18.1943, 2498, 3288.42
11, 21.0338, 3288.42, 232.313, 13.4196, 2446.35, 1878.18
12, 28.3236, 1878.18, 229.047, 13.158, 2434.12, 2287.44
13, 25.2565, 2287.44, 238.834, 6.24867, 2342.29, 1148.45
14, 27.4071, 1148.45, 238.126, 13.5445, 2359.84, 2605.49
15, 24.4745, 2605.49, 226.184, 12.0757, 2373.2, 2573.57
16, 29.3248, 2573.57, 221.498, 13.2783, 2413.85, 3064.37
17, 32.8698, 3064.37, 226.972, 5.74101, 2365.07, 1535.79
18, 29.2598, 1535.79, 233.637, 12.5543, 2420.99, 3427.54
19, 31.2359, 3427.54, 233.64, 9.28483, 2430.02, 2601.5
20, 21.4815, 2601.5, 226.052, 9.34161, 2380.01, 1379.85
21, 24.8729, 1379.85, 227.65, 19.8386, 2467.18, 4297.83
22, 32.1082, 4297.83, 234.386, 13.372, 2519.37, 3667.55
23, 28.6659, 3667.55, 226.162, 14.6309, 2542.55, 3075.69
0, 38.6586, 3075.69, 228.832, 11.3072, 3099.93, 3099.93
1, 35.7644, 3099.93, 224.062, 12.7903, 3522.34, 3944.76
2, 27.6944, 3944.76, 239.945, 12.3296, 3087.51, 2217.83
3, 37.3817, 2217.83, 236.638, 19.2386, 3857.46, 6167.31
4, 30.7307, 6167.31, 222.219, 11.1253, 3657.7, 2858.66
5, 20.3679, 2858.66, 224.42, 17.694, 3566.43, 3110.07
6, 30.2352, 3110.07, 222.245, 9.27941, 3340.88, 1987.62
7, 29.3624, 1987.62, 221.003, 14.8222, 3311.85, 3108.64
8, 34.2967, 3108.64, 230.355, 18.6221, 3384.81, 3968.45
9, 24.7568, 3968.45, 231.363, 9.355, 3195.22, 1488.97
10, 22.6585, 1488.97, 230.024, 12.0455, 3086.87, 2003.34
11, 39.4905, 2003.34, 230.319, 13.0065, 3198.45, 4425.85
12, 33.1698, 4425.85, 230.948, 12.5548, 3206.32, 3300.72
13, 31.4465, 3300.72, 221.368, 13.249, 3175.36, 2772.92
14, 23.02, 2772.92, 233.99, 6.29209, 3036.73, 1095.85
15, 37.3244, 1095.85, 230.858, 8.77342, 3016.46, 2712.38
16, 35.0158, 2712.38, 234.862, 13.2491, 3060.85, 3771.08
17, 37.7987, 3771.08, 225.768, 7.10764, 3019.51, 2316.87
18, 31.4657, 2316.87, 229.509, 11.5088, 3008.62, 2812.5
19, 25.2699, 2812.5, 225.01, 8.43511, 2928.4, 1404.29
20, 38.7322, 1404.29, 235.769, 10.1136, 2937.05, 3109.98
21, 28.7522, 3109.98, 231.517, 19.2776, 3026.59, 4906.95
22, 24.3028, 4906.95, 225.166, 19.7125, 3045.8, 3468.33
23, 32.2481, 3468.33, 232.94, 13.5942, 3049.89, 3144.17
0, 28.9255, 3144.17, 238.285, 11.5234, 3148, 3148
1, 23.7353, 3148, 223.039, 18.6873, 3169.68, 3191.35
2, 26.8699, 3191.35, 239.063, 10.9397, 3038.04, 2774.78
3, 21.901, 2774.78, 223.023, 6.5695, 2560.28, 1127.01
4, 24.063, 1127.01, 232.777, 5.24345, 2278.03, 1149.01
5, 34.4723, 1149.01, 224.086, 11.9311, 2323.01, 2547.89
6, 25.106, 2547.89, 227.359, 17.7761, 2446.13, 3184.88
7, 20.8839, 3184.88, 235.265, 6.83132, 2307.13, 1334.12
8, 30.1063, 1334.12, 228.935, 15.6682, 2390.25, 3055.25
9, 25.6559, 3055.25, 222.434, 19.1408, 2576.51, 4252.86
10, 20.3237, 4252.86, 221.042, 8.75157, 2458.55, 1278.93
11, 23.1928, 1278.93, 233.206, 16.8609, 2498.93, 2943.07
12, 20.9661, 2943.07, 221.614, 6.46736, 2389.25, 1073.07
13, 28.7157, 1073.07, 236.235, 6.19112, 2305.69, 1219.44
14, 20.5953, 1219.44, 222.486, 18.1504, 2322.95, 2564.56
15, 28.8462, 2564.56, 234.953, 6.74086, 2271.42, 1498.47
16, 30.8645, 1498.47, 229.78, 16.0345, 2333.32, 3323.71
17, 38.2536, 3323.71, 232.662, 11.8164, 2428.26, 4042.35
18, 30.618, 4042.35, 230.856, 16.9398, 2495.53, 3706.31
19, 39.1879, 3706.31, 230.048, 9.65797, 2509.5, 2775.02
20, 24.335, 2775.02, 224.975, 15.7647, 2535.32, 3051.56
21, 28.9405, 3051.56, 223.451, 14.1041, 2575.86, 3427.37
22, 36.4332, 3427.37, 237.778, 14.927, 2678.85, 4944.5
23, 39.8911, 4944.5, 232.956, 19.0338, 2841.81, 6589.84
0, 36.0108, 6589.84, 220.161, 5.86132, 1663.75, 1663.75
1, 38.3367, 1663.75, 228.108, 9.41091, 2121.07, 2578.4
2, 32.9001, 2578.4, 233.5, 12.2781, 2631.89, 3653.51
3, 39.5437, 3653.51, 235.171, 19.3847, 3467.44, 5974.12
4, 37.3378, 5974.12, 226.257, 9.12948, 3266.69, 2463.69
5, 36.5064, 2463.69, 234.458, 16.506, 3573.53, 5107.7
6, 24.4558, 5107.7, 223.296, 13.8185, 3474.51, 2880.39
7, 28.0639, 2880.39, 228.474, 13.0339, 3351.49, 2490.36
8, 22.7356, 2490.36, 235.011, 12.7879, 3202.69, 2012.32
9, 29.5594, 2012.32, 224.703, 12.2307, 3143.98, 2615.53
10, 34.2155, 2615.53, 229.881, 18.0092, 3269.89, 4528.98
11, 30.6505, 4528.98, 237.525, 8.06224, 3192.44, 2340.48
12, 29.234, 2340.48, 230.396, 10.5831, 3158.21, 2747.53
13, 21.6511, 2747.53, 236.331, 13.6845, 3117.57, 2589.25
14, 26.961, 2589.25, 238.631, 18.8888, 3177.65, 4018.76
15, 30.36, 4018.76, 230.319, 14.9375, 3212.03, 3727.79
16, 23.5844, 3727.79, 227.187, 5.81953, 3096.13, 1241.7
17, 23.1055, 1241.7, 228.02, 10.5917, 3045.83, 2190.6
18, 29.6823, 2190.6, 237.976, 19.7975, 3162.49, 5262.5
19, 34.4244, 5262.5, 235.409, 19.8279, 3273.73, 5387.31
20, 36.366, 5387.31, 223.965, 14.9371, 3333.76, 4534.22
21, 33.0708, 4534.22, 222.743, 11.7316, 3313.33, 2884.38
22, 24.1449, 2884.38, 227.954, 7.00644, 3215.72, 1068.24
23, 30.2281, 1068.24, 228.494, 17.0953, 3263.52, 4362.99
0, 21.2257, 4362.99, 239.759, 11.608, 2341.1, 2341.1
1, 30.379, 2341.1, 226.253, 12.8316, 2885.1, 3429.1
2, 30.5659, 3429.1, 238.708, 11.5146, 2761.06, 2512.97
3, 36.0983, 2512.97, 231.853, 7.18841, 2505, 1736.82
4, 22.4933, 1736.82, 236.497, 14.8621, 2523.91, 2599.55
5, 26.7778, 2599.55, 239.212, 8.38911, 2391.65, 1730.36
6, 35.543, 1730.36, 231.481, 5.74734, 2278.8, 1601.7
7, 30.3074, 1601.7, 228.279, 7.77793, 2248.76, 2038.51
8, 23.0789, 2038.51, 230.854, 9.58759, 2219.78, 1987.92
9, 36.7446, 1987.92, 237.375, 15.0263, 2462.04, 4642.35
10, 24.3408, 4642.35, 224.702, 10.1406, 2439.56, 2214.75
11, 39.0659, 2214.75, 227.804, 12.6225, 2602.09, 4389.94
12, 36.2173, 4389.94, 229.502, 16.7699, 2745.19, 4462.35
13, 30.6662, 4462.35, 236.177, 15.9138, 2785.69, 3312.24
14, 24.2785, 3312.24, 237.386, 10.3214, 2710.22, 1653.58
15, 27.3083, 1653.58, 227.046, 13.6322, 2733.65, 3085.23
16, 35.24, 3085.23, 225.915, 16.7909, 2800.2, 3864.99
17, 38.5364, 3864.99, 235.314, 14.9535, 2886.37, 4351.21
18, 20.7349, 4351.21, 231.119, 13.1776, 2835.24, 1914.9
19, 37.3834, 1914.9, 224.159, 10.9479, 2846.82, 3066.73
20, 35.5528, 3066.73, 221.993, 7.69578, 2793.52, 1727.52
21, 24.1295, 1727.52, 223.566, 12.3978, 2751.38, 1866.44
22, 37.2062, 1866.44, 239.243, 19.4933, 2915.64, 6529.45
23, 37.5651, 6529.45, 238.527, 15.6692, 2984.94, 4578.77
0, 21.1999, 4578.77, 239.751, 8.6897, 1510.59, 1510.59
1, 35.1054, 1510.59, 229.205, 15.3018, 3023.28, 4535.97
2, 27.0254, 4535.97, 238.871, 11.5855, 2919.37, 2711.55
3, 37.3429, 2711.55, 222.54, 9.84817, 2935.09, 2982.25
4, 31.8351, 2982.25, 221.275, 9.70832, 2746.43, 1991.8
5, 21.2074, 1991.8, 230.338, 19.9964, 2739.9, 2707.22
6, 34.9529, 2707.22, 235.795, 18.2903, 3180.87, 5826.74
7, 36.9816, 5826.74, 221.94, 15.1292, 3302.83, 4156.49
8, 24.7403, 4156.49, 220.737, 19.901, 3328.46, 3533.49
9, 21.2179, 3533.49, 234.957, 7.29187, 3126.51, 1308.96
10, 29.9589, 1308.96, 238.424, 18.6493, 3306.47, 5106.15
11, 30.351, 5106.15, 235.617, 16.457, 3394.86, 4367.11
12, 28.0186, 4367.11, 220.952, 14.6403, 3405.97, 3539.31
13, 21.0584, 3539.31, 230.994, 15.5428, 3325.98, 2286.14
14, 33.4212, 2286.14, 231.976, 13.4698, 3352.1, 3717.79
15, 39.9639, 3717.79, 222.592, 15.8166, 3475.43, 5325.33
16, 23.2319, 5325.33, 235.145, 8.98716, 3365.62, 1608.71
17, 32.4098, 1608.71, 235.707, 8.3546, 3310.12, 2366.63
18, 25.9092, 2366.63, 222.359, 13.9787, 3283.33, 2800.97
19, 29.3771, 2800.97, 224.531, 19.8392, 3322.3, 4062.76
20, 28.6568, 4062.76, 220.477, 14.0981, 3328.58, 3454.27
21, 36.631, 3454.27, 236.698, 8.11875, 3301.32, 2728.87
22, 37.5156, 2728.87, 231.587, 12.4407, 3330, 3960.91
23, 27.7426, 3960.91, 223.645, 17.0995, 3359.47, 4037.26
0, 35.7823, 4037.26, 228.712, 14.7558, 4557.9, 4557.9
1, 27.1549, 4557.9, 237.566, 14.8196, 3597.02, 2636.15
2, 30.1338, 2636.15, 223.801, 11.5878, 3259.14, 2583.36
3, 36.8572, 2583.36, 238.607, 6.58029, 2864.26, 1679.61
4, 21.7063, 1679.61, 231.908, 8.0747, 2572.55, 1405.75
5, 22.5326, 1405.75, 237.631, 17.3373, 2587.24, 2660.64
6, 37.4668, 2660.64, 226.194, 10.1276, 2695.29, 3343.58
7, 22.5551, 3343.58, 222.376, 13.8637, 2661.87, 2427.97
8, 35.6618, 2427.97, 221.349, 14.3099, 2839.67, 4262.07
9, 37.7601, 4262.07, 237.762, 6.25362, 2741.85, 1861.43
10, 36.1097, 1861.43, 231.357, 18.9513, 3052.98, 6164.36
11, 34.2381, 6164.36, 232.624, 6.02228, 2925.02, 1517.46
12, 20.008, 1517.46, 239.607, 5.62675, 2758.28, 757.402
13, 22.404, 757.402, 221.941, 14.6888, 2739.98, 2502.03
14, 26.8197, 2502.03, 235.367, 14.1137, 2778.8, 3322.24
15, 22.5768, 3322.24, 220.252, 12.8248, 2758.23, 2449.72
16, 38.6707, 2449.72, 230.066, 6.46529, 2689.73, 1593.73
17, 36.4713, 1593.73, 237.784, 11.0203, 2738.45, 3566.6
18, 29.8802, 3566.6, 229.571, 11.9313, 2765.62, 3254.82
19, 28.2762, 3254.82, 222.227, 15.6192, 2812.16, 3696.36
20, 21.6596, 3696.36, 234.258, 9.80047, 2744.07, 1382.29
21, 23.657, 1382.29, 222.587, 5.84627, 2669.06, 1093.93
22, 38.2521, 1093.93, 228.204, 9.23577, 2686.76, 3076.1
23, 30.5713, 3076.1, 235.933, 19.8629, 2744.72, 4077.86
0, 31.4203, 4077.86, 239.862, 11.664, 3509.22, 3509.22
1, 21.5187, 3509.22, 231.515, 19.746, 3601.39, 3693.57
2, 28.4048, 3693.57, 239.162, 6.7646, 2859.8, 1376.63
3, 31.5793, 1376.63, 233.806, 10.9858, 2741.38, 2386.11
4, 36.1592, 2386.11, 225.017, 10.6161, 2715.78, 2613.36
5, 21.9177, 2613.36, 234.22, 5.36, 2395.88, 796.43
6, 39.1435, 796.43, 230.932, 17.5147, 2798.52, 5214.31
7, 21.1691, 5214.31, 233.284, 9.1275, 2643.38, 1557.38
8, 22.4941, 1557.38, 231.589, 19.8525, 2779.2, 3865.76
9, 25.5159, 3865.76, 233.598, 6.96061, 2646.9, 1456.26
10, 38.6962, 1456.26, 239.776, 10.929, 2664.17, 2836.84
11, 35.9142, 2836.84, 235.007, 13.745, 2820.31, 4537.9
12, 29.6651, 4537.9, 236.167, 7.19738, 2731.03, 1659.6
13, 22.5698, 1659.6, 228.933, 11.682, 2676.32, 1965.04
14, 23.1132, 1965.04, 228.821, 8.14865, 2599.85, 1529.29
15, 38.5712, 1529.29, 225.559, 9.06009, 2590.14, 2444.59
16, 30.821, 2444.59, 237.716, 18.7827, 2657.09, 3728.31
17, 28.1901, 3728.31, 235.938, 10.7069, 2632, 2205.32
18, 28.0649, 2205.32, 223.886, 15.5756, 2689.67, 3727.77
19, 28.8366, 3727.77, 239.985, 12.6803, 2676.26, 2421.47
20, 20.9706, 2421.47, 231.509, 8.38018, 2610.71, 1299.77
21, 22.0902, 1299.77, 232.61, 10.1057, 2571.19, 1741.17
22, 33.3859, 1741.17, 238.616, 9.30875, 2555.05, 2200.15
23, 21.7471, 2200.15, 227.211, 7.77791, 2511.85, 1518.2
0, 21.7333, 1518.2, 238.727, 6.98962, 1081.81, 1081.81
1, 32.626, 1081.81, 230.499, 10.6072, 1788.08, 2494.34
2, 33.1354, 2494.34, 233.523, 13.5994, 2389.36, 3591.92
3, 21.4111, 3591.92, 224.925, 15.5407, 2511.43, 2877.67
4, 31.8412, 2877.67, 223.413, 18.7203, 2975.99, 4834.21
5, 22.3357, 4834.21, 232.42, 13.2489, 2894.39, 2486.41
6, 24.2234, 2486.41, 230.627, 10.4437, 2780.62, 2098
7, 37.9277, 2098, 224.048, 16.0249, 2987.24, 4433.57
8, 20.1925, 4433.57, 223.952, 5.5262, 2754.06, 888.602
9, 36.4281, 888.602, 223.155, 10.8699, 2770.94, 2922.85
10, 26.3437, 2922.85, 227.319, 12.2132, 2705.36, 2049.57
11, 37.877, 2049.57, 234.136, 17.8075, 2979.88, 5999.67
12, 22.2757, 5999.67, 235.196, 18.5077, 2992.35, 3141.96
13, 21.7344, 3141.96, 231.069, 17.3778, 3021.13, 3395.26
14, 31.9087, 3395.26, 235.469, 8.25451, 2974.91, 2327.82
15, 25.852, 2327.82, 220.09, 9.63907, 2908.81, 1917.33
16, 34.5937, 1917.33, 229.669, 5.05334, 2820.03, 1399.56
17, 37.6744, 1399.56, 220.47, 15.935, 2913.95, 4510.53
18, 27.7995, 4510.53, 227.437, 5.47718, 2827.85, 1278.01
19, 39.3366, 1278.01, 236.764, 9.36198, 2839.92, 3069.37
20, 20.532, 3069.37, 232.806, 9.58448, 2767.12, 1311.02
21, 31.6212, 1311.02, 232.456, 14.2508, 2807.4, 3653.29
22, 37.8082, 3653.29, 232.616, 13.7473, 2838.26, 3517.21
23, 39.4447, 3517.21, 233.749, 7.85747, 2807.32, 2095.74
0, 25.241, 2095.74, 235.305, 10.6682, 2113.95, 2113.95
1, 24.9661, 2113.95, 236.208, 9.88811, 2190.54, 2267.12
2, 30.1611, 2267.12, 235.534, 8.64654, 2270.32, 2429.89
3, 38.6258, 2429.89, 239.007, 13.1075, 2685.85, 3932.43
4, 20.7012, 3932.43, 221.123, 17.5339, 2607.13, 2292.25
5, 24.1667, 2292.25, 237.783, 11.7782, 2590.14, 2505.19
6, 37.4924, 2505.19, 223.095, 13.225, 2811.25, 4137.91
7, 38.385, 4137.91, 235.364, 17.9408, 3157.54, 5581.6
8, 37.0148, 5581.6, 233.962, 12.3489, 3207.48, 3606.99
9, 23.6994, 3606.99, 239.95, 6.01702, 3005.07, 1183.4
10, 35.2019, 1183.4, 228.828, 18.9695, 3188.5, 5022.75
11, 32.8293, 5022.75, 221.175, 15.5827, 3292.97, 4442.16
12, 33.6573, 4442.16, 228.161, 16.2133, 3305.48, 3455.61
13, 22.4126, 3455.61, 223.228, 16.3255, 3241.9, 2415.28
14, 30.7458, 2415.28, 235.915, 13.8147, 3292.31, 3998.08
15, 27.776, 3998.08, 227.371, 12.5227, 3225.27, 2219.63
16, 36.8725, 2219.63, 227.86, 18.3017, 3315.17, 4753.59
17, 38.9062, 4753.59, 238.829, 13.8855, 3375.7, 4404.71
18, 38.3973, 4404.71, 228.881, 9.78544, 3368.78, 3244.32
19, 29.49, 3244.32, 227.469, 7.19283, 3280, 1593.13
20, 25.6953, 1593.13, 236.722, 17.0403, 3258.28, 2823.89
21, 20.0068, 2823.89, 234.466, 5.98653, 3146.63, 801.888
22, 38.2533, 801.888, 229.13, 17.8804, 3221.07, 4858.83
23, 38.8515, 4858.83, 222.801, 9.47861, 3202.95, 2786.24
0, 29.0618, 2786.24, 233.72, 18.464, 3376.66, 3376.66
1, 23.5941, 3376.66, 238.23, 8.47065, 2346.55, 1316.45
2, 27.3212, 1316.45, 232.858, 17.6662, 3015.59, 4353.66
3, 35.4706, 4353.66, 234.775, 5.28623, 2673.17, 1645.91
4, 32.6629, 1645.91, 222.512, 14.1896, 2870.95, 3662.07
5, 32.3776, 3662.07, 239.506, 5.20192, 2586.51, 1164.3
6, 23.4746, 1164.3, 238.317, 17.3808, 2761.41, 3810.8
7, 35.8441, 3810.8, 224.338, 8.62946, 2737.52, 2570.27
8, 37.7103, 2570.27, 227.252, 18.148, 3057.92, 5621.15
9, 36.6523, 5621.15, 234.269, 19.8878, 3321.38, 5692.52
10, 33.893, 5692.52, 221.852, 6.1393, 3150.81, 1445.09
11, 31.9338, 1445.09, 237.017, 19.1303, 3304.42, 4994.21
12, 28.3954, 4994.21, 231.647, 16.4669, 3350.09, 3898.14
13, 29.4587, 3898.14, 221.62, 5.9985, 3196.53, 1200.23
14, 29.8353, 1200.23, 226.409, 6.51508, 3096.7, 1699.05
15, 31.8711, 1699.05, 224.838, 9.5886, 3075.09, 2750.97
16, 21.0071, 2750.97, 225.659, 18.1433, 3061.19, 2838.84
17, 22.9141, 2838.84, 222.182, 17.531, 3088, 3543.75
18, 35.1095, 3543.75, 235.182, 16.7449, 3189.47, 5015.96
19, 39.2639, 5015.96, 233.542, 8.95864, 3183.25, 3065.08
20, 32.3996, 3065.08, 236.663, 14.0841, 3170.93, 2924.44
21, 37.5261, 2924.44, 232.69, 12.2766, 3174.21, 3242.98
22, 20.3062, 3242.98, 224.305, 10.7283, 3093.82, 1325.44
23, 27.468, 1325.44, 238.01, 11.7907, 3087.14, 2933.42
0, 21.2356, 2933.42, 237.292, 16.6348, 2563.33, 2563.33
1, 21.4705, 2563.33, 226.717, 7.45486, 1777.6, 991.863
2, 33.8501, 991.863, 220.916, 6.54993, 1773.03, 1763.9
3, 31.9796, 1763.9, 236.846, 8.70589, 1799.08, 1877.22
4, 23.295, 1877.22, 233.115, 15.0333, 1995.88, 2783.08
5, 33.0775, 2783.08, 238.21, 9.67367, 2110.31, 2682.48
6, 29.1842, 2682.48, 226.399, 7.14893, 2035.34, 1585.51
7, 29.3901, 1585.51, 221.328, 6.11639, 1952.31, 1371.06
8, 28.4287, 1371.06, 230.401, 11.9093, 2023.33, 2591.55
9, 26.9858, 2591.55, 232.283, 14.3015, 2162.75, 3417.52
10, 28.066, 3417.52, 233.024, 6.8903, 2085.62, 1314.3
11, 28.423, 1314.3, 235.7, 17.099, 2241.7, 3958.58
12, 28.2582, 3958.58, 236.814, 6.4554, 2186.78, 1527.71
13, 24.5384, 1527.71, 226.232, 17.2733, 2288.29, 3607.97
14, 39.7371, 3607.97, 220.725, 13.3269, 2374.87, 3586.96
15, 30.4217, 3586.96, 221.14, 6.40862, 2333.61, 1714.71
16, 29.0509, 1714.71, 223.056, 9.94627, 2331.25, 2293.54
17, 35.2595, 2293.54, 234.714, 10.3482, 2331.63, 2337.97
18, 21.741, 2337.97, 228.872, 10.74, 2293.92, 1615.15
19, 28.3607, 1615.15, 222.639, 14.482, 2302.99, 2475.33
20, 30.3855, 2475.33, 220.766, 6.77141, 2272.71, 1667.12
21, 20.7112, 1667.12, 236.068, 12.3558, 2278.42, 2398.46
22, 26.0892, 2398.46, 224.047, 13.7206, 2316.59, 3156.33
23, 23.4914, 3156.33, 223.088, 16.3275, 2331.35, 2670.82
0, 21.8129, 2670.82, 230.015, 5.67867, 949.106, 949.106
1, 31.4681, 949.106, 236.271, 18.6111, 3111.11, 5273.12
2, 33.0717, 5273.12, 239.68, 7.7432, 2861.15, 2361.23
3, 25.8446, 2361.23, 224.786, 9.02955, 2563.95, 1672.34
4, 36.3395, 1672.34, 231.75, 9.62642, 2583.87, 2663.55
5, 36.9984, 2663.55, 235.466, 13.9906, 2778.66, 3752.6
6, 22.0272, 3752.6, 232.955, 10.1499, 2597.41, 1509.94
7, 20.8462, 1509.94, 228.508, 17.0177, 2589.04, 2530.41
8, 34.2605, 2530.41, 225.518, 13.3343, 2720.14, 3768.96
